title;category;published_date;author;article_url;image_url;content;source_page
BNN Bekuk 53 Tersangka dari 11 Jaringan Pengedar, 503 Kg Narkoba Disita;;Senin, 15 Sep 2025 11:53 WIB;Jabbar Ramdhani - detikNews;https://news.detik.com/berita/d-8112445/bnn-bekuk-53-tersangka-dari-11-jaringan-pengedar-503-kg-narkoba-disita;https://akcdn.detik.net.id/community/media/visual/2025/09/15/bnn-membongkar-11-jaringan-pengedar-narkoba-di-sejumlah-wilayah-puluhan-orang-tersangka-ditangkap-bnn-dok-ig-infobnnri-1757912014372_43.jpeg?w=210&q=90;"Badan Narkotika Nasional (BNN) membongkar 11 jaringan pengedar narkoba di sejumlah wilayah. Puluhan orang tersangka ditangkap BNN. ""BNN pusat dan provinsi bersinergi dengan stakeholder terkait, berhasil melumpuhkan 11 jaringan narkotika di berbagai daerah strategis dengan 53 tersangka,"" kata Kepala BNN RI Komjen Suyudi Ario Seto dalam jumpa pers di kantor BNN, Jakarta, Senin (15/9/2025). Dia mengatakan pengungkapan kasus dilakukan pada periode Agustus-September. Total barang bukti yang diamankan 503.715,65 gram (503 kg) narkoba atau 0,5 ton lebih. Narkoba yang disita terdiri dari: - sabu 60.226,71 gram- sabu cair 352 ml- ganja 441.376,17 gram - ekstasi 2.134 butir atau 791,77 gram- kokain seberat 1.321 gran- ganja sintetik 80 mm- bahan kimia padat 4.674,37 gram- bahan kimia ciar 5.483 gram SCROLL TO CONTINUE WITH CONTENT  BNN juga membongkar klandestin laboratorium sabu dengan skala home industry kemudian mengamankan vape mengandung narkotika dan obat berbahaya. Dalam kesempatan ini, BNN juga memusnahkan barang bukti yang sudah mendapatkan penetapan dari kejaksaan. ""Kasus-kasus itu berasal dari perkara BNN yaitu BNNP Sumsel, Kepri, Riau, Lampung, Jawa Barat, Jawa Timur, Bali, Kalimantan Tengah, Kalimantan Utara, dan Sulsel,"" rincinya. Barang bukti barkoba yang dimusnahkan terdiri dari sabu 109.896,98 gram, ganja 326.553,88 gram, ekstasi 2.086 butir, kokain 1.310,40 gram, serta bahan kimia prekursor 4.638 gram dan 5.573 ml.   Suyudi mengatakan BNN juga mengungkap kasus tindak pidana pencucian uang (TPPU) yang terjadi di Sumatera Selatan (Sumsel). Nilai TPPU dalam kasus tersebut lebih dari Rp 52 miliar. ""BNN mengungkap hasil TPPU jaringan Sutarnedi dkk di wilayah hukum Palembang Sumsel. Total aset diestimasikan Rp 52.788.500.000,"" katanya. Dia menegaskan narkoba merupakan ancaman nyata yang merongrong generasi muda bangsa. Dia mengatakan pemberantasan narkoba akan terus digencarkan.  ""Tindakan nyata yang dilakukan BNN telah menyelamatkan 1,1 juta jiwa anak bangsa, mencegah ekonomi negara sebesar Rp 130 miliar. Angka ini bukan sekadar barang bukti, melainkan cermin ancaman yang dihadapi bangsa ini,"" katanya.  Simak juga Video: Peredaran Sabu 80 Kg dan 40 Ribu Pil Ekstasi di Surabaya Digagalkan  [Gambas:Video 20detik]  ";6
Hari Keselamatan Pasien Sedunia 2025: Tema dan Cara Merayakan;;Senin, 15 Sep 2025 11:53 WIB;Widhia Arum Wibawana - detikNews;https://news.detik.com/berita/d-8112772/hari-keselamatan-pasien-sedunia-2025-tema-dan-cara-merayakan;https://akcdn.detik.net.id/community/media/visual/2024/09/20/ilustrasi-pasien-1_43.jpeg?w=210&q=90;"Setiap tanggal 17 September diperingati sebagai Hari Keselamatan Pasien Sedunia atau World Patient Safety Day. Tahun ini, peringatan difokuskan pada upaya memastikan perawatan yang aman bagi bayi baru lahir dan anak-anak, kelompok yang paling rentan terhadap risiko kesehatan. Organisasi Kesehatan Dunia (WHO) menegaskan, satu insiden keselamatan dapat berdampak seumur hidup terhadap kesehatan dan perkembangan anak. Karena itu, Hari Keselamatan Pasien Sedunia 2025 mengajak semua pihak untuk meningkatkan kepedulian terhadap keselamatan anak sejak awal kehidupan. Tema yang diangkat WHO pada 2025 adalah ""Safe care for every newborn and every child"" atau ""Perawatan aman bagi setiap bayi baru lahir dan setiap anak"". Slogannya, ""Patient safety from the start!"", menekankan pentingnya mencegah risiko sejak anak dilahirkan hingga usia 9 tahun. SCROLL TO CONTINUE WITH CONTENT WHO menjelaskan, anak-anak memiliki kebutuhan kesehatan yang berbeda dengan orang dewasa. Pertumbuhan yang cepat, pola penyakit yang khas, hingga faktor sosial-ekonomi dapat membuat mereka lebih rentan mengalami cedera atau dampak jangka panjang jika tidak mendapat perawatan yang sesuai. Dengan memastikan keselamatan sejak dini, manfaatnya bisa dirasakan sepanjang kehidupan dan mendukung pencapaian Tujuan Pembangunan Berkelanjutan (SDGs), khususnya target kesehatan yang adil dan berkualitas. Dalam peringatan tahun ini, WHO menetapkan sejumlah tujuan untuk mendorong perubahan nyata di tingkat pelayanan kesehatan. Tujuan tersebut menekankan area prioritas yang perlu diperbaiki agar risiko bahaya yang dapat dihindari bisa diminimalkan. WHO juga menyerukan kolaborasi berbagai pihak, mulai dari orang tua, pengasuh, tenaga kesehatan, pimpinan rumah sakit, pendidik, hingga komunitas. Sinergi ini dinilai penting untuk menciptakan sistem perawatan anak yang lebih aman, berkualitas, dan berkelanjutan. WHO mendorong peringatan Hari Keselamatan Pasien Sedunia dilakukan dengan berbagai aksi nyata, di antaranya: Hari Keselamatan Pasien Sedunia 2025 menjadi momentum global untuk memperkuat komitmen terhadap perlindungan anak. Dengan tema ""Safe care for every newborn and every child"", WHO mengajak semua pihak bekerja sama mewujudkan layanan kesehatan yang aman dan adil bagi generasi masa depan.";6
Komdigi Bilang Video Prabowo di Bioskop Wajar, Ungkit Tanggung Jawab Ini;;Senin, 15 Sep 2025 11:52 WIB;Antara News - detikNews;https://news.detik.com/berita/d-8112444/komdigi-bilang-video-prabowo-di-bioskop-wajar-ungkit-tanggung-jawab-ini;https://akcdn.detik.net.id/community/media/visual/2025/01/21/direktur-jenderal-komunikasi-publik-dan-media-dirjen-kpm-kemkomdigi-fifi-aleyda-yahya_43.jpeg?w=210&q=90;"Kementerian Komunikasi dan Digital menyatakan, penyiaran rekaman video mengenai kinerja pemerintahan Presiden Prabowo Subianto di bioskop merupakan bagian komunikasi publik. Pemerintah memanfaatkan berbagai media komunikasi, termasuk bioskop, untuk menyampaikan informasi resmi kepada masyarakat. ""Komunikasi publik pada era digital tidak lagi terbatas pada satu kanal,"" kata Direktur Jenderal Komunikasi Publik dan Media Kementerian Komunikasi dan Digital, Fifi Aleyda Yahya, dilansir Antara, Senin (15/9/2025).  SCROLL TO CONTINUE WITH CONTENT Pemerintah, menurutnya, memiliki tanggung jawab untuk memastikan informasi sampai ke publik. Soal mengapa lewat bioskop, menurutnya itu bukan pelanggaran. ""Pemerintah memiliki tanggung jawab untuk memastikan informasi yang penting dapat tersampaikan kepada publik secara luas, efektif, dan sesuai dengan perkembangan zaman sepanjang tidak melanggar aturan bioskop medium yang sah dan wajar untuk dipilih,"" ujarnya. Fifi mengatakan, bioskop hanya salah satu dari sekian banyak saluran yang dimanfaatkan oleh pemerintah untuk mengomunikasikan informasi perihal pelaksanaan program dan kebijakan kepada publik. Fifi mengatakan pemerintah memilih bioskop sebagai salah satu sarana untuk menyampaikan informasi kepada publik karena bisa menghadirkan pengalaman visual dan audio yang lebih baik, yang diharapkan bisa membuat masyarakat lebih mudah menerima informasi secara utuh. ""Konteksnya adalah bagaimana negara hadir dengan informasi yang benar dan terukur. Jadi, ini bagian dari komunikasi publik pemerintah kepada masyarakat,"" katanya.  Diketahui, pemutaran video yang menampilkan Presiden Prabowo menjelaskan capaian pemerintah sebelum penayangan film di bioskop menjadi perbincangan warga di platform media sosial. Tayangan video itu mencakup informasi tentang produksi beras nasional yang telah mencapai 21,76 juta ton hingga Agustus 2025 serta peluncuran 80.000 Koperasi Desa Merah Putih dan 100 Sekolah Rakyat. Selain itu, disampaikan pula kemajuan pelaksanaan program Makan Bergizi Gratis (MBG), yang sejak diluncurkan pada 6 Januari 2025 telah menjangkau 20 juta penerima manfaat.  Simak Video Prabowo di Bioskop Agar Rakyat Tahu yang Dikerjakan Pemerintah  [Gambas:Video 20detik]  ";6
Netanyahu Bicara Soal Perlunya Menyingkirkan Hamas di Qatar;;Senin, 15 Sep 2025 11:43 WIB;Novi Christiastuti - detikNews;https://news.detik.com/internasional/d-8112427/netanyahu-bicara-soal-perlunya-menyingkirkan-hamas-di-qatar;https://akcdn.detik.net.id/community/media/visual/2024/07/25/momen-netanyahu-pidato-di-kongres-as-8_43.jpeg?w=210&q=90;"Perdana Menteri (PM) Israel Benjamin Netanyahu mengatakan bahwa menyingkirkan para pemimpin Hamas yang tinggal di Qatar akan menghilangkan hambatan utama untuk membebaskan semua sandera dan mengakhiri perang di Jalur Gaza. Pernyataan ini, seperti dilansir Reuters dan Al Arabiya, Senin (15/9/2025), disampaikan Netanyahu setelah militer Israel pekan lalu melancarkan serangan mengejutkan di Doha, ibu kota Qatar, yang diklaim menargetkan para pemimpin senior Hamas yang tinggal di sana. Serangan itu menuai kecaman banyak pihak, terutama Qatar, yang selama ini menjadi salah satu tempat untuk perundingan gencatan senjata Gaza. Amerika Serikat (AS), sekutu dekat Israel, juga menegur Tel Aviv atas serangannya tersebut, meski pun Washington telah mendapatkan pemberitahuan sebelumnya. SCROLL TO CONTINUE WITH CONTENT ""Para pemimpin teroris Hamas yang tinggal di Qatar tidak peduli dengan rakyat Gaza,"" kata Netanyahu dalam pernyataan terbarunya via media sosial X.  ""Mereka memblokir semua upaya gencatan senjata untuk memperpanjang perang tanpa henti,"" sebutnya. ""Menyingkirkan mereka akan menghilangkan hambatan utama untuk membebaskan semua sandera kita dan mengakhiri perang,"" tegas Netanyahu dalam pernyataannya. Kelompok Hamas, yang menguasai Jalur Gaza, mengatakan lima anggotanya, termasuk putra pemimpin Hamas Khalil al-Hayya, yang jadi negosiator utama kelompok itu, tewas dalam serangan Tel Aviv di Doha. Namun para pemimpin senior dan anggota tim negosiasi Al-Hayya diklaim berhasil selamat.  Otoritas Qatar menyebut seorang anggota pasukan keamanan internalnya juga tewas dalam serangan pada Selasa (9/9) pekan lalu. Hamas menggambarkan serangan di Doha sebagai upaya Israel untuk menggagalkan negosiasi gencatan senjata Gaza. Kelompok yang didukung Iran itu menegaskan tidak akan mengubah persyaratan kelompok tersebut untuk mengakhiri perang di Jalur Gaza. Israel menuntut Hamas untuk membebaskan semua sandera yang masih ditahan di Jalur Gaza dan melucuti semua persenjataannya. Namun, Hamas menegaskan tidak akan membebaskan semua sandera tanpa adanya kesepakatan yang akan mengakhiri perang Gaza secara permanen. Hamas juga menolak untuk menyerahkan senjata sampai Palestina menjadi negara yang merdeka.  Simak juga Video Netanyahu Tuding Qatar Lindungi Hamas: Usir Mereka Sekarang!  [Gambas:Video 20detik]  ";6
Polisi Kerahkan 4.562 Personel Kawal Demo di Sejumlah Titik Jakarta Hari Ini;;Senin, 15 Sep 2025 11:41 WIB;Wildan Noviansah - detikNews;https://news.detik.com/berita/d-8112423/polisi-kerahkan-4-562-personel-kawal-demo-di-sejumlah-titik-jakarta-hari-ini;https://akcdn.detik.net.id/community/media/visual/2025/09/15/kabid-humas-polda-metro-jaya-kombes-ade-ary-dok-istimewa-1757911246831_43.jpeg?w=210&q=90;"Sejumlah kelompok massa akan menggelar demonstrasi di beberapa titik berbeda di Jakarta hari ini. Polda Metro Jaya pun mengerahkan 4.562 personel gabungan untuk mengawal aksi tersebut. ""Total ada 4.562 personel yang disiagakan untuk memberikan pelayanan pengamanan kepada masyarakat,"" kata Kabid Humas Polda Metro Jaya Brigjen Ade Ary Syam Indradi kepada wartawan, Senin (15/9/2025).  SCROLL TO CONTINUE WITH CONTENT Ade Ary mengatakan Kapolda Metro Jaya Irjen Asep Edi Suheri menginstruksikan jajarannya untuk melakukan pengamanan aksi secara humanis. Dia mengajak massa aksi juga menjaga ketertiban. ""Yang menyampaikan pendapat itu saudara-saudara kita, adik-adik kita, bahkan anak-anak kita. Karena itu pengamanan harus dilakukan dengan pendekatan humanis. Jangan sampai melukai hati masyarakat, tetapi justru melayani dengan penuh ketulusan,"" ujarnya. Dia mengatakan personel Polda Metro mengutamakan langkah pencegahan dan edukasi saat mengawal demonstrasi. Dia mengajak semua pihak menjaga situasi Jakarta tetap kondusif. ""Sejak pagi ini situasi masih aman terkendali. Polda Metro Jaya hadir 24 jam di lapangan, seluruh anggota melaksanakan tugas preventif, edukasi, hingga penegakan hukum,"" ujarnya.  Simak juga Video Prabowo Terima Tuntutan 17+8-Mau Bikin Tim Investigasi Kericuhan  [Gambas:Video 20detik]  ";6
Info Kemnaker Undang Wawancara Peserta TKM Pemula 2025, Cek di Sini!;;Senin, 15 Sep 2025 11:40 WIB;Kanya Anindita Mutiarasari - detikNews;https://news.detik.com/berita/d-8112752/info-kemnaker-undang-wawancara-peserta-tkm-pemula-2025-cek-di-sini;https://akcdn.detik.net.id/community/media/visual/2023/01/16/ilustrasi-pinjaman-modal-usaha_43.jpeg?w=210&q=90;Kementerian Ketenagakerjaan (Kemnaker) menginformasikan tahapan selanjutnya dalam program Tenaga Kerja Mandiri (TKM) Pemula Tahun 2025. Peserta yang lolos verifikasi administrasi akan mendapat undangan wawancara. Perlu diketahui bahwa undangan wawancara resmi hanya dari Kemnaker langsung. Berikut penjelasannya.  SCROLL TO CONTINUE WITH CONTENT Mengutip dari Instagram resmi Kemnaker (@kemnaker), peserta yang lolos verifikasi administrasi TKMP 2025 akan menerima undangan wawancara resmi dari Kemnaker melalui SMS ke nomor ponsel yang didaftarkan. Bagi yang belum menerima, harap bersabar karena undangan dikirimkan secara bertahap. Berikut contoh formatnya: Kemnaker RI Yth (No ID)_(Nama)Terlampir undangan wawancara seleksi TKMP 2025 [Link undangan] Info selanjutnya hub Call Center TKMP Ini nomor call center TKM Pemula (chat WhatsApp): Setelah tahap wawancara TKM Pemula 2025, ini tahapan berikutnya. Silakan pantau situs Bizhub Kemnaker di bizhub.kemnaker.go.id dan/atau akun media sosial resmi Dit Bina PKK di Instagram (@dit.binapkk) serta akun media sosial resmi Kemnaker di Instagram (@kemnaker) untuk informasi TKM Pemula 2025.  Anda bisa mengecek status penerimaan bansos melalui aplikasi Cek Bansos Kemensos dan situs resmi Bansos Kemensos. Berikut langkah-langkahnya. 1. Lewat Aplikasi Bansos Kemensos 2. Lewat Situs Bansos Kemensos;6
Ada Pelican Crossing Stasiun Cikini, Pramono: Kini Tak Perlu Berputar Jauh;;Senin, 15 Sep 2025 11:35 WIB;Brigitta Belia Permata Sari - detikNews;https://news.detik.com/berita/d-8112413/ada-pelican-crossing-stasiun-cikini-pramono-kini-tak-perlu-berputar-jauh;https://akcdn.detik.net.id/community/media/visual/2025/09/15/warga-menyeberang-di-pelican-crossing-di-stasiun-cikini-jakarta-pusat-1757909630049_43.jpeg?w=210&q=90;"Pemprov DKI Jakarta telah membuat pelican crossing untuk akses menuju Stasiun Cikini, Jakarta Pusat. Gubernur DKI Jakarta Pramono Anung mengatakan warga kini tak perlu berputar terlalu jauh untuk masuk stasiun. ""Cikini yang kemarin juga mendapatkan keluhan karena pagarnya ditinggikan sehingga orang kesulitan maka saya bersama dengan jajaran Balai Kota telah memutuskan kita buat zebra cross di sana dan kita buka. Sehingga demikian masyarakat sekarang ini kalau ke Cikini tidak perlu lagi muter yang terlalu jauh, mereka bisa langsung masuk ke Cikini,"" ujar Pramono di Jakarta Pusat, Senin (15/9/2025).  SCROLL TO CONTINUE WITH CONTENT Pramono berharap warga memanfaatkan fasilitas itu dengan baik. Dia juga mengajak warga mematuhi aturan. ""Kami juga mengimbau masyarakat supaya mematuhi hal-hal yang sudah kita persiapkan untuk itu. Zebra cross-nya sudah kita selesaikan, silakan dilihat langsung di lapangan,"" katanya. Sebelumnya, penambahan tinggi pagar di sekitar Stasiun Cikini, Jakarta Pusat, menuai reaksi beragam dari warga. Sebagian menilai langkah ini mengurangi risiko pelanggaran lintasan, namun ada juga yang keberatan karena akses mereka menjadi lebih jauh. Warga dan anggota DPRD DKI pun mengusulkan agar dibuat jembatan penyeberangan orang (JPO) ataupun pelican crossing sebagai akses masuk dan keluarga Stasiun Cikini. Pemprov DKI akhirnya memutuskan membuat pelican crossing untuk warga menyeberang dari pintu Stasiun Cikini ke trotoar yang terdapat halte bus atau angkot.  Simak juga Video: Pria di Probolinggo Tewas Dibacok saat Isi BBM Eceran  [Gambas:Video 20detik]  ";6
Kafe di Wonosobo Dirusak Massa Usai Serda RS Tewas Dibacok;;Senin, 15 Sep 2025 11:31 WIB;Tim detikJateng - detikNews;https://news.detik.com/berita/d-8112402/kafe-di-wonosobo-dirusak-massa-usai-serda-rs-tewas-dibacok;https://akcdn.detik.net.id/community/media/visual/2025/09/14/kafe-di-wonosobo-dirusak-massa-1757843019636_43.jpeg?w=210&q=90;"Anggota TNI Wonosobo, Serda RS, tewas dibacok setelah melerai keributan di salah satu kafe di Kecamatan Sapuran, Wonosobo, Jawa Tengah. Pembocakon itu memicu emosi massa. Kafe yang dirusak massa itu berada di Desa Jolontoro, Kecamatan Sapuran, Wonosobo. Insiden pembacokan itu terjadi pada Minggu (14/9/2025) dini hari. Tampak massa datang ke kafe yang menjadi lokasi pembacokan pada Minggu (14/9) siang. Mereka mulai melempari kaca kafe dengan batu. SCROLL TO CONTINUE WITH CONTENT Sebagian orang yang masuk lalu mengeluarkan sejumlah fasilitas kafe. Barang-barang itu dibuang ke luar dan mulai dibakar dengan ban bekas. Asap hitam pun membubung dari barang-barang yang dibakar itu. Tampak area kafe penuh dengan coretan, salah satunya 'Nyawa Bayar Nyawa'. Kaca kafe itu pun tampak pecah dan berlubang usai dirusak massa. Setelah massa bubar, tampak jelaga hitam menempel di tiang yang berada di depan kafe. Area kafe itu pun dipasangi garis polisi. Insiden pembacokan itu menewaskan anggota TNI bernama Rahman Setiawan. Korban disebut bertugas di Koramil Kejajar, Kodim 0707 Wonosobo. ""Berkaitan dengan adanya berita meninggalnya 1 orang anggota TNI di Wonosobo adalah bahwa benar adanya berita tersebut. Korban atas nama Serda RS, berdinas di Kodim 0707/Wonosobo,"" ujar Kapendam IV Diponegoro, Letkol Inf Andy Soelistyo, Minggu (14/9). Peristiwa bermula sekitar pukul 20.00 WIB, Sabtu (13/9) malam. Saat itu Serda RS disebut tengah pulang dari pemantauan wilayah di Koramil dan mampir ke Resto Shaka, Desa Jolontoro, Kecamatan Sempuran, untuk makan malam. ""Korban kemudian berniat melerai keributan tersebut, dan saat berada di salah satu ruangan, mendapati cekcok antara pegawai resto dengan pengunjung diduga berinisial I. Korban lalu membawa pelaku menuju parkiran restoran,"" lanjutnya. Baca selengkapnya di sini.  Lihat juga Video: Pria di Probolinggo Tewas Dibacok saat Isi BBM Eceran  [Gambas:Video 20detik]  ";6
8 Remaja Pembacok dan Rampas Motor Anak Sekolah di Jaksel Diamankan;;Senin, 15 Sep 2025 11:29 WIB;Wildan Noviansah - detikNews;https://news.detik.com/berita/d-8112400/8-remaja-pembacok-dan-rampas-motor-anak-sekolah-di-jaksel-diamankan;https://akcdn.detik.net.id/community/media/visual/2015/11/27/3c150f0e-9d39-4865-9c72-37eaed1b4daf_43.jpg?w=210&q=90;"Polisi menangkap delapan orang pelaku atas kasus pembacokan hingga perampasan kendaraan milik seorang remaja di Jalan Ampera Raya, Pejaten Barat, Pasar Minggu, Jakarta Selatan (Jaksel). Para pelaku masih anak di bawah umur. ""(Sebanyak) 8 orang laki-laki remaja diamankan atas dugaan penyerangan terhadap anak sekolah, yang diduga melanggar tindak pidana pencurian dengan kekerasan dan atau kekerasan,"" kata Kapolsek Pasar Minggu Kompol Anggiat Sinambela kepada wartawan, Senin (15/9/2025). Anggiat mengatakan polisi juga mengamankan satu unit motor dan ponsel dari para pelaku. Saat ini para pelaku yang berstatus di bawah umur itu masih menjalani pemeriksaan. SCROLL TO CONTINUE WITH CONTENT ""Selanjutnya, terhadap 8 orang yang telah diamankan masih dalam proses penyidikan di Polsek Pasar Minggu, Jakarta Selatan,"" imbuhnya. Sebelumnya, Kasubbid Penmas Bidhumas Polda Metro Jaya AKBP Reonald Simanjuntak mengatakan peristiwa terjadi pada Senin (8/9), pukul 19.30 WIB. Korban saat itu hendak pulang setelah belajar bersama rekan-rekannya. ""Lalu anak pelapor berniat untuk mengantarkan temannya pulang dengan berboncengan tiga. Sesampai di Jalan Ampera Raya, perjalanan anak pelapor dihadang sekitar 10 remaja lainnya yang membawa senjata tajam,"" kata Reonald dalam keterangannya, Sabtu (13/9). Korban dan rekan-rekannya dibacok hingga mengalami sejumlah luka. Tak sampai di sana, motor yang dikendarai mereka juga dirampas oleh kelompok pelaku. ""HRR menderita luka bacok di siku kanan, saudara R luka memar di muka dan tangan, sedangkan D menderita luka bacok di bagian kepala. Setelah melakukan penganiayaan, para pelaku juga mengambil motor yang sebelumnya dipergunakan oleh anak pelapor,"" imbuhnya.  Simak juga Video: Viral Aksi Debt Collector Coba Rampas Mobil di Stasiun Whoosh Halim  [Gambas:Video 20detik]  ";6
Pilu Sekeluarga Tewas dalam Kecelakaan Bus di Probolinggo, Kecuali Si Sulung;;Senin, 15 Sep 2025 11:23 WIB;Hilda Meilisa Rinanda - detikNews;https://news.detik.com/berita/d-8112394/pilu-sekeluarga-tewas-dalam-kecelakaan-bus-di-probolinggo-kecuali-si-sulung;https://akcdn.detik.net.id/community/media/visual/2025/09/14/kecelakaan-bus-di-probolinggo-1757834432603_43.jpeg?w=210&q=90;"Kecelakaan bus di jalur wisata Bromo, Probolinggo, mengakibatkan 8 orang penumpang tewas. Kecelakaan itu mengakibatkan satu keluarga, terkecuali anak sulung keluarga tersebut, meninggal dunia. Data korban tewas dalam satu keluarga adalah Hendra Pratama (37), customer service RSBS Jember; yang menjadi korban bersama istrinya, Wardatus Soleha (35); serta putri bungsu mereka, Aiza Fahrani Agustin (7). Sang anak sulung, yang tak ikut dalam perjalanan, kini harus menerima kenyataan pahit kehilangan kedua orang tua dan adiknya sekaligus. ""Hendra punya dua anak. Anaknya yang ikut menjadi korban merupakan anak kedua. Anak pertama mereka yang laki-laki tidak ikut,"" ujar Taufik Hidayah, paman Hendra, saat dihubungi, dilansir detikJatim, Senin (15/9/2025). SCROLL TO CONTINUE WITH CONTENT Kabar duka ini mengejutkan keluarga. Sebab, pagi harinya, Taufik masih melihat status WhatsApp keluarga Hendra saat berfoto bersama di Gunung Bromo. ""Pagi tadi saya masih melihat histori di WhatsApp istrinya, mereka masih sempat berfoto di atas mobil jeep berlatar Gunung Bromo. Namun siangnya ada informasi bus yang ditumpangi bersama teman-temannya dari RS Bina Sehat mengalami kecelakaan saat pulang dari gunung Bromo,"" kata Taufik. Jenazah Hendra, istrinya, dan anak mereka dimakamkan di Desa Serut, Kecamatan Panti, Jember. ""Istrinya memang asli (desa) Serut. Rencana dimakamkan di sana,"" kata Taufik. Seharusnya, Minggu itu para karyawan RSBS pulang ke rumah masing-masing dengan pikiran segar usai liburan. Namun perjalanan pulang justru berubah petaka. Bus pariwisata Inds88 Trans bernopol P-7221-UG yang membawa 55 penumpang diduga mengalami rem blong saat melaju di Jalan Raya Boto, Kecamatan Lumbang, Probolinggo. Simak selengkapnya di sini.  Simak Video: 23 Ambulans Dikerahkan Bawa Korban Kecelakaan Bus Wisata Bromo  [Gambas:Video 20detik]  ";6
Video: Buat Macet, Galian di TB Simatupang Diminta Rampung Akhir Oktober;;557 Views  |  Senin, 15 Sep 2025 11:18 WIB;;https://20.detik.com/detikupdate/20250915-250915025/video-buat-macet-galian-di-tb-simatupang-diminta-rampung-akhir-oktober;https://akcdn.detik.net.id/community/media/visual/2025/09/03/jalan-tb-simatupang-macet-lagi-imbas-galian-pagi-ini-1756869324814_43.jpeg?w=210&q=90;Gubernur DKI Jakarta Pramono Anung meminta agar proyek galian di TB Simatupang sudah selesai akhir Oktober. Pramono mengatakan pihaknya juga sudah menggelar rapat dengan PAM, Bina Marga terkait penyelesaian proyek galian. Sejumlah pengendara masih terkena kemacetan imbas imbas proyek galian ini pada Senin (15/9).;6
4 Penjarah Mesin ATM di DPRD Makassar Ditangkap, Uang Rp 320 Juta Dibagi-bagi;;Senin, 15 Sep 2025 11:18 WIB;Tim detikSulsel - detikNews;https://news.detik.com/berita/d-8112383/4-penjarah-mesin-atm-di-dprd-makassar-ditangkap-uang-rp-320-juta-dibagi-bagi;https://akcdn.detik.net.id/community/media/visual/2025/09/14/mesin-atm-1757824885989_43.jpeg?w=210&q=90;"Polisi telah menangkap empat pelaku penjarahan anjungan tunai mandiri (ATM) saat demo ricuh berujung gedung DPRD Makassar dibakar massa. Para pelaku rupanya sudah merencanakan penjarahan dengan memanfaatkan situasi. Dilansir detikSulsel, Senin (15/9/2025), keempat pelaku ditangkap Unit Jatanras Polrestabes Makassar di rumah masing-masing di Kota Makassar, Sabtu (13/9) dini hari. Saat ini, polisi masih memburu 16 orang lainnya yang diduga terlibat. ""Jadi yang melakukan pembongkaran ATM yang ada di DPRD kota itu sudah ada yang tertangkap 4 orang, yang melakukan itu kurang lebih ada 20 orang,"" kata Kapolrestabes Makassar Kombes Arya Perdana kepada wartawan, Minggu (14/9). SCROLL TO CONTINUE WITH CONTENT Arya mengungkap mesin ATM di DPRD Makassar yang dibawa kabur pelaku berisi uang sekitar Rp 320 juta. Isinya sudah habis dibagi-bagi oleh para pelaku. Dia menegaskan bahwa para pelaku bukan demonstran. Dia menyebutkan para pelaku awalnya bertemu saat aksi rusuh berujung pembakaran gedung DPRD Makassar. Mereka lalu bersepakat untuk menjebol dan membongkar mesin ATM di area halaman kantor DPRD Makassar. ""Mereka melakukannya dengan menggunakan gerinda dan linggis. Jadi orang-orang yang datang ini pada saat itu memang sudah niat melakukan tindak pidana, niat melakukan penjarahan,"" ujarnya. Simak selengkapnya di sini.";6
Avanza Tabrak 5 Mobil Lagi Parkir di Atas Jembatan PIK Jakut;;Senin, 15 Sep 2025 11:15 WIB;Wildan Noviansah - detikNews;https://news.detik.com/berita/d-8112378/avanza-tabrak-5-mobil-lagi-parkir-di-atas-jembatan-pik-jakut;https://akcdn.detik.net.id/community/media/visual/2025/09/15/kecelakaan-beruntun-di-atas-jembatan-di-pik-jakut-dok-polisi-1757909680213_43.jpeg?w=210&q=90;"Kecelakaan melibatkan enam kendaraan terjadi di atas jembatan di kawasan Pantai Indah Kapuk (PIK), Jakarta Utara (Jakut). Satu unit mobil Toyota Avanza menabrak lima mobil yang lagi parkir di atas jembatan. Berdasarkan video yang dilihat detikcom, Senin (15/9/2025), terlihat beberapa kendaraan tengah berhenti di sisi kiri atas jembatan. Kemudian, ada satu unit mobil Avanza yang menabrak dari arah belakang. Kanit Laka Satlantas Polres Metro Jakarta Utara AKP Edy Wibowo mengatakan peristiwa terjadi pada Minggu (14/9) pukul 01.00 WIB. Total, ada enam kendaraan terlibat kecelakaan, yakni Toyota Avanza, Honda Jazz, Honda Brio, Toyota Vios, Toyota Altis, dan Fortuner. SCROLL TO CONTINUE WITH CONTENT ""Awalnya kendaraan Toyota Avanza pengemudi saudara A melaju dari arah selatan ke utara. Tepatnya di Jembatan Linggih 1 menabrak kendaraan Honda Jazz terdorong ke depan menabrak empat kendaraan lainnya yang ada di depannya yang sedang parkir di kiri jalan,"" kata Edy. Tidak ada korban dalam peristiwa tersebut. Namun enam kendaraan yang terlibat kecelakaan mengalami kerusakan. ""Akibat dari kecepatan lalu lintas tersebut, enam kendaraan yang terlibat mengalami kerusakan. Penyebab kecelakaan masih dalam proses penyelidikan,"" ujarnya.  Lihat juga Video: Bus Tabrak Ruko di Jaksel, Transjakarta Minta Maaf  [Gambas:Video 20detik]  ";6
